CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-4184-46,09-036,quetzaltenango,quetzaltenango,colegio nuestra senora del rosario,14a. 14a. calle-34 zona 3,77368729,obdulio rolando ruiz alva,marina hernández pérez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-4208-46,09-041,quetzaltenango,quetzaltenango,colegio mixto de educacion integral miguel angel asturias,13a. 24a. calle-43 zona 3,33994853,wilson ranferi siguenza lopez,juan bacilio de león cuá,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-02-0017-46,09-009,quetzaltenango,salcaja,instituto nacional de educacion diversificada,"5ta. ave. 10a-60 zona 5, colonia la paz",41886842,ingrid mirthala lopez galindo,anabella rodas maldonado,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-02-0026-46,09-009,quetzaltenango,salcaja,bilingual school colegio bilingue david ausubel,3ra. avenida 4-151 zona 2,77687183,ingrid mirthala lopez galindo,rene fernando hernandez gonzalez,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-02-0028-46,09-009,quetzaltenango,salcaja,colegio cristiano mixto hispanoamericano con orientacion en computacion,5ta. avenida 3-45 zona 2,41106060,ingrid mirthala lopez galindo,iliana marine alvarez cos de cruz,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-02-0030-46,09-009,quetzaltenango,salcaja,colegio preuniversitario freinet,6ta. avenida 7b-30 colonia la paz zona 5,51439714,ingrid mirthala lopez galindo,carmen guadalupe ramirez mejia de barrientos,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-02-0036-46,09-009,quetzaltenango,salcaja,instituto de estudios alternativos de guatemala,"5a avenida 3-71 zona 2,",77687183,ingrid mirthala lopez galindo,rené fernando hernández gonzález,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-02-0037-46,09-009,quetzaltenango,salcaja,instituto de estudios alternativos de guatemala,5ª. avenida 3-71 zona 2,77687183,ingrid mirthala lopez galindo,rené fernando hernández gonzález,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-02-0041-46,09-009,quetzaltenango,salcaja,colegio cristiano mixto hispanoamericano con orientacion en computacion,5ta. avenida 3-45 zona 2,41106060,ingrid mirthala lopez galindo,iliana mariné alvarez cos de cruz,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-02-0043-46,09-009,quetzaltenango,salcaja,colegio integral empresarial pevi,3ra. avenida entre 0 y 1a. calle zona 4,77688830,ingrid mirthala lopez galindo,edgar misael chuvac boj,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-02-0044-46,09-009,quetzaltenango,salcaja,colegio integral empresarial pevi,3ra. avenida entre 0 y 1a. calle zona 4,77688830,ingrid mirthala lopez galindo,edgar misael chuvac boj,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-02-3904-46,09-009,quetzaltenango,salcaja,colegio liceo de estudios avanzados,3a. avenida 2-85 zona 2,77688226,ingrid mirthala lopez galindo,juan rafael gonzalez tzapin,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-03-0011-46,09-010,quetzaltenango,olintepeque,instituto nacional de educacion diversificada,1a. 0a. calle-24 zona 2,53509237,ursulo rosario mazariegos cifuentes,-,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-03-0012-46,09-010,quetzaltenango,olintepeque,colegio santa marina,"barrio la paz, aldea justo rufino barrios",77636900,ursulo rosario mazariegos cifuentes,carlos manuel calvillo cifuentes,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-03-4178-46,09-010,quetzaltenango,olintepeque,centro de estudios modernos novisima academia,,,ursulo rosario mazariegos cifuentes,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0029-46,09-011,quetzaltenango,san carlos sija,instituto nacional de educacion diversificada,"caserio vista hermosa, aldea el progreso",58952010,wilfredo piox tecu,filberto eleazar cifuentes avila,diversificado,oficial,rural,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-04-0033-46,09-043,quetzaltenango,san carlos sija,instituto diversificado por cooperativa de ensenanza maximo raul giron mazariegos,aldea san jose chicalquix,50093335,esteban alberto de leon santos,francisco rulaman cifuentes mendez,diversificado,cooperativa,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0034-46,09-043,quetzaltenango,san carlos sija,instituto diversificado por cooperativa de ensenanza maximo raul giron mazariegos,aldea san jose chicalquix,50093335,esteban alberto de leon santos,francisco rulaman cifuentes mendez,diversificado,cooperativa,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0037-46,09-011,quetzaltenango,san carlos sija,colegio cristiano montecristo,4ta. avenida 7-27 zona 1,58183512,wilfredo piox tecu,alma consuelo reyes maldonado de maldonado,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0048-46,09-011,quetzaltenango,san carlos sija,instituto nacional de educacion diversificada,aldea chiquival,50464696,wilfredo piox tecu,yovany levi garcía de león,diversificado,oficial,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0873-46,09-011,quetzaltenango,san carlos sija,escuela privada normal de magisterio ocupacional,aldea san jose chicalquix,,wilfredo piox tecu,,diversificado,privado,rural,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-04-0880-46,09-011,quetzaltenango,san carlos sija,instituto nacional tecnico industrial,2ave. 5-28 zona 1,77684117,wilfredo piox tecu,,diversificado,oficial,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-04-4107-46,09-043,quetzaltenango,san carlos sija,instituto privado de estudios avanzados ipea,aldea recuerdo a barrios,45269294,esteban alberto de leon santos,ovidio santiago santos de león,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-05-0012-46,09-027,quetzaltenango,sibilia,instituto nacional de educacion diversificada,barrio el progreso,30158513,aidan bersabe ordonez utuy,artemio francisco lopez giron,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-05-0014-46,09-027,quetzaltenango,sibilia,instituto mixto de educacion diversificada por cooperativa de ensenanza sibilia,entrada principal al estadio,,aidan bersabe ordonez utuy,eduvilia elizabet gramajo aguilar,diversificado,cooperativa,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-05-3445-46,09-027,quetzaltenango,sibilia,instituto privado mixto sibilia,barrio el progreso,56949329,aidan bersabe ordonez utuy,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-06-0020-46,09-015,quetzaltenango,cabrican,instituto mixto diversificado por cooperativa de ensenanza cabrican,cabecera municipal de cabrican,77683849,israel manuel lopez baten,estuardo rene de leon cifuentes,diversificado,cooperativa,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-06-0022-46,09-015,quetzaltenango,cabrican,instituto nacional de educacion diversificada,2a. av. 1-45 zona 1,,israel manuel lopez baten,nelyda deyanira lopez clemente,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-06-0025-46,09-015,quetzaltenango,cabrican,instituto nacional de educacion diversificada,aldea las cienagas,,israel manuel lopez baten,---,diversificado,oficial,rural,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-06-0031-46,09-015,quetzaltenango,cabrican,escuela nacional de tecnicos de salud rural de occidente enatesaro,centro cabrican,54677591,israel manuel lopez baten,oscar emilio espinoza ramos,diversificado,oficial,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-06-0036-46,09-015,quetzaltenango,cabrican,escuela privada normal maya la asuncion,2da. avenida 2-88 zona 2,30137593,israel manuel lopez baten,pedro lucas y lucas,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-06-0874-46,09-015,quetzaltenango,cabrican,escuela privada normal maya la asuncion,2da. avenida 2-88 zona 2,30137593,israel manuel lopez baten,pedro lucas y lucas,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-06-3693-46,09-014,quetzaltenango,cabrican,colegio integral empresarial por madurez,municipio de cabrican,,eli ricardo perez rojas,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-07-0016-46,09-016,quetzaltenango,cajola,instituto nacional de educacion diversificada,centro de cajola,51376260,mario rene perez lopez,virginia johanna rodas alvarado de muñoz,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-08-0004-46,09-016,quetzaltenango,san miguel siguila,instituto nacional de educacion diversificada,san miguel siguila,51555529,mario rene perez lopez,iris ondina hernandez rojas,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-08-0917-46,,quetzaltenango,san miguel siguila,centro industrial rural no 1,aldea la emboscada,,,,diversificado,oficial,rural,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-09-0030-46,09-017,quetzaltenango,san juan ostuncalco,instituto nacional de educacion diversificada,4a. ave. 1-44 zona 1,,jaime ivan godinez velasquez,-,diversificado,oficial,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0031-46,09-017,quetzaltenango,san juan ostuncalco,instituto nacional de educacion diversificada,1a calle 2-21 zona 3,,jaime ivan godinez velasquez,-,diversificado,oficial,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0046-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto preuniversitario ostuncalco,8a. avenida y 2a. calle 7-38 zona 1,49297879,guillermo antonio del valle monterroso,daniel guadalupe vásquez lópez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-09-0064-46,09-018,quetzaltenango,san juan ostuncalco,colegio privado urbano mixto candelaria,1a avenida 7 a-14 zona 1,77685044,guillermo antonio del valle monterroso,sergio alejandro castillo y castillo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-09-0066-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto la sabiduria,2a. calle y 4ta. avenida esquina 2-18 zona 1,42151930,guillermo antonio del valle monterroso,mary elena vasquez navarro,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-09-0067-46,09-017,quetzaltenango,san juan ostuncalco,colegio mixto san juan bautista,7a. calle 3-23 zona 3 barrio san antonio,77628133,jaime ivan godinez velasquez,octaviano gomez vail,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0072-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto preuniversitario ostuncalco,"8a. avenida y 2a. calle 7-38 zona 1, san juan ostuncalco.",49297879,guillermo antonio del valle monterroso,daniel guadalupe vásquez lópez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0074-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto matias steeghs,"2da avenida entre 3ra. y 4a. calle zona 2, san juan ostuncalco.",77686225,guillermo antonio del valle monterroso,oscar raúl gómez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-09-0075-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto la colina de los tres tambores,4a. 3a. calle-09 zona 2 san juan ostuncalco.,77625882,guillermo antonio del valle monterroso,mary elena vásquez navarro,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-09-0080-46,09-017,quetzaltenango,san juan ostuncalco,colegio cristiano mixto alfa y omega,1a. 5a. calle-45 zona 4,77638772,jaime ivan godinez velasquez,randy yoarti toribio chiché,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0082-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto la colina de los tres tambores,"4a. 3a. calle-09 zona 2, san juan ostuncalco",77625882,guillermo antonio del valle monterroso,thelmy azucena vásquez navarro,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0086-46,09-017,quetzaltenango,san juan ostuncalco,colegio mixto san juan bautista,"7a. calle 3-23 zona 3, barrio san antonio",55331519,jaime ivan godinez velasquez,octaviano gómez vaíl,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-09-0088-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto preuniversitario ostuncalco,8va. venida y 2a. 7a. calle-38 zona 1,49297879,guillermo antonio del valle monterroso,daniel guadalupe vásquez lópez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-09-0091-46,09-017,quetzaltenango,san juan ostuncalco,colegio cristiano liceo informatico manuel,"7a. calle ""a"" 2-30 zona 4",77625721,jaime ivan godinez velasquez,marilyn elizabeth gonzález díaz,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-09-0092-46,09-017,quetzaltenango,san juan ostuncalco,colegio cristiano liceo informatico manuel,"7a. calle ""a"" 2-30 zona 4",77625721,jaime ivan godinez velasquez,elvin jacob maldonado díaz,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0094-46,09-018,quetzaltenango,san juan ostuncalco,colegios mixto matias steeghs,2da. avenida entre 3ra. y 4a. calle zona 2,50408934,guillermo antonio del valle monterroso,oscar raúl gómez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-09-0097-46,09-017,quetzaltenango,san juan ostuncalco,colegio cristiano liceo informatico manuel,"7a. calle ""a"" 2-30 zona 4",77625721,jaime ivan godinez velasquez,elvin jacob maldonado díaz,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-09-0098-46,09-018,quetzaltenango,san juan ostuncalco,centro educativo integral alfarero ceia,aldea buena vista sector i,55750889,guillermo antonio del valle monterroso,oscar alfredo juárez lópez,diversificado,privado,rural,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0099-46,09-018,quetzaltenango,san juan ostuncalco,centro educativo integral alfarero ceia,aldea buena vista sector i,55750889,guillermo antonio del valle monterroso,oscar alfredo juárez lópez,diversificado,privado,rural,abierta,monolingue,doble,diario(regular),quetzaltenango
09-09-0329-46,,quetzaltenango,san juan ostuncalco,instituto privado mixto de educacion diversificada colegio centroamericano,4a ave. 3-25 zona 1,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-09-0333-46,,quetzaltenango,san juan ostuncalco,instituto privado mixto de educacion diversificada colegio centroamericano,4a av. 3-25 zona 1,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-09-0766-46,,quetzaltenango,san juan ostuncalco,instituto privado mixto de educacion diversificada centro educativo licenciado anibal de leon maldonado,2a calle entre 5a y 6a avenidas zona 4,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-09-1310-46,,quetzaltenango,san juan ostuncalco,colegio evangelico mixto alfa,6 ave 1-29 zona 4,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-09-3429-46,09-018,quetzaltenango,san juan ostuncalco,colegio privado mixto urbano candelaria,1av. 7-14 a zona 1,77685044,guillermo antonio del valle monterroso,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-09-3658-46,09-018,quetzaltenango,san juan ostuncalco,colegio mixto la sabiduria,2da. avenida entre 3ra. y 4a. calle de la zona 2,77686225,guillermo antonio del valle monterroso,marta rosalinda rojas cottom de escobar,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
